Year,Round,Day,Date,Time,Home,H_PTS,Away,A_PTS,Referee/s,Stadium,Crowd,date_time,HomeWin,SOO,Home_w_percent,Away_w_percent,Period
2014,Round 2,Sat,Mar-15,5:00pm,Warriors,12,St George Illawarra,31,"J. Maxwell, G. Atkins",Eden Park,14392,2014-03-15 17:00:00,0.0,False,0.0,1.0,Pre
2014,Round 2,Sun,Mar-16,2:00pm,Gold Coast Titans,12,Wests Tigers,42,"G. Sutton, D. Munro",CBUS,12038,2014-03-16 14:00:00,0.0,False,1.0,0.0,Pre
2014,Round 2,Sun,Mar-16,6:30pm,Newcastle,20,Canberra,26,"A. Devcich, H. Perenara",Hunter,14674,2014-03-16 18:30:00,0.0,False,0.0,0.0,Pre
2014,Round 2,Mon,Mar-17,7:00pm,Canterbury,42,Cronulla,4,"M. Cecchin, A. Shortall",ANZ,12057,2014-03-17 19:00:00,1.0,False,0.0,0.0,Pre
2014,Round 3,Fri,Mar-21,7:40pm,Brisbane,26,Sydney,30,"S. Hayne, C. James",Suncorp,33381,2014-03-21 19:40:00,0.0,False,1.0,0.5,Pre
2014,Round 3,Fri,Mar-21,7:40pm,Wests Tigers,25,South Sydney,16,"M. Cecchin, A. Shortall",ANZ,20061,2014-03-21 19:40:00,1.0,False,0.5,0.5,Pre
2014,Round 3,Sat,Mar-22,7:00pm,Cronulla,12,St George Illawarra,14,"A. Devcich, H. Perenara",Remondis Stadium,14821,2014-03-22 19:00:00,0.0,False,0.0,1.0,Pre
2014,Round 3,Sat,Mar-22,8:00pm,North Queensland,16,Warriors,20,"A. Klein, A. Gee",1300SMILES,12738,2014-03-22 20:00:00,0.0,False,0.5,0.0,Pre
2014,Round 3,Sat,Mar-22,4:30pm,Penrith,18,Canterbury,16,"B. Cummins, G. Reynolds",Sportingbet,13291,2014-03-22 16:30:00,1.0,False,0.5,0.5,Pre
2014,Round 3,Sun,Mar-23,6:30pm,Canberra,12,Gold Coast Titans,24,"G. Badger, B. Suttor",GIO Stadium,9636,2014-03-23 18:30:00,0.0,False,0.5,0.5,Pre
2014,Round 3,Sun,Mar-23,3:00pm,Manly Warringah,22,Parramatta,18,"J. Maxwell, G. Atkins",Brookvale,14135,2014-03-23 15:00:00,1.0,False,0.5,0.5,Pre
2014,Round 3,Mon,Mar-24,7:00pm,Melbourne,28,Newcastle,20,"G. Sutton, G. Morris",AAMI Park,11490,2014-03-24 19:00:00,1.0,False,1.0,0.0,Pre
2014,Round 4,Fri,Mar-28,8:00pm,St George Illawarra,20,Brisbane,36,"G. Sutton, G. Morris",WIN Stadium,10526,2014-03-28 20:00:00,0.0,False,1.0,0.6666666666666666,Pre
2014,Round 4,Fri,Mar-28,7:40pm,Sydney,0,Manly Warringah,8,"B. Cummins, G. Reynolds",Allianz,14902,2014-03-28 19:40:00,0.0,False,0.6666666666666666,0.6666666666666666,Pre
2014,Round 4,Sat,Mar-29,4:30pm,Canterbury,40,Melbourne,12,"A. Klein, A. Gee",nib Stadium,12014,2014-03-29 16:30:00,1.0,False,0.3333333333333333,1.0,Pre
2014,Round 4,Sat,Mar-29,5:30pm,Parramatta,32,Penrith,16,"S. Hayne, H. Perenara",Pirtek Stadium,14448,2014-03-29 17:30:00,1.0,False,0.3333333333333333,0.6666666666666666,Pre
2014,Round 4,Sat,Mar-29,5:00pm,Warriors,42,Wests Tigers,18,"M. Cecchin, B. Suttor",Westpac,22512,2014-03-29 17:00:00,1.0,False,0.3333333333333333,0.6666666666666666,Pre
2014,Round 4,Sun,Mar-30,3:00pm,Newcastle,30,Cronulla,0,"G. Badger, A. Shortall",Hunter,18196,2014-03-30 15:00:00,1.0,False,0.0,0.0,Pre
2014,Round 4,Sun,Mar-30,2:00pm,South Sydney,18,Canberra,30,"J. Maxwell, G. Atkins",ANZ,16032,2014-03-30 14:00:00,0.0,False,0.3333333333333333,0.3333333333333333,Pre
2014,Round 4,Mon,Mar-31,6:30pm,Gold Coast Titans,13,North Queensland,12,"A. Devcich, C. James",CBUS,9482,2014-03-31 18:30:00,1.0,False,0.6666666666666666,0.3333333333333333,Pre
2014,Round 5,Fri,Apr-4,7:40pm,Brisbane,18,Parramatta,25,"M. Cecchin, G. Atkins",Suncorp,32009,2014-04-04 19:40:00,0.0,False,0.75,0.5,Pre
2014,Round 5,Fri,Apr-4,7:40pm,Sydney,8,Canterbury,9,"S. Hayne, H. Perenara",Allianz,12584,2014-04-04 19:40:00,0.0,False,0.5,0.5,Pre
2014,Round 5,Sat,Apr-5,3:00pm,Cronulla,37,Warriors,6,"G. Morris, G. Reynolds",Remondis Stadium,11307,2014-04-05 15:00:00,1.0,False,0.0,0.5,Pre
2014,Round 5,Sat,Apr-5,5:30pm,Penrith,12,Canberra,6,"A. Devcich, C. James",Sportingbet,7667,2014-04-05 17:30:00,1.0,False,0.5,0.5,Pre
2014,Round 5,Sat,Apr-5,7:30pm,St George Illawarra,6,South Sydney,26,"G. Badger, A. Shortall",SCG,24368,2014-04-05 19:30:00,0.0,False,0.75,0.25,Pre
2014,Round 5,Sun,Apr-6,2:00pm,Melbourne,26,Gold Coast Titans,28,"B. Cummins, B. Suttor",AAMI Park,11930,2014-04-06 14:00:00,0.0,False,0.75,0.75,Pre
2014,Round 5,Sun,Apr-6,3:00pm,Wests Tigers,34,Manly Warringah,18,"A. Klein, A. Gee",Leichhardt,16311,2014-04-06 15:00:00,1.0,False,0.5,0.75,Pre
2014,Round 5,Mon,Apr-7,7:00pm,North Queensland,28,Newcastle,2,"G. Sutton, D. Munro",1300SMILES,11189,2014-04-07 19:00:00,1.0,False,0.25,0.25,Pre
2014,Round 6,Fri,Apr-11,7:40pm,Gold Coast Titans,12,Brisbane,8,"S. Hayne, C. James",CBUS,20500,2014-04-11 19:40:00,1.0,False,0.8,0.6,Pre
2014,Round 6,Fri,Apr-11,7:40pm,Penrith,2,South Sydney,18,"A. Klein, A. Gee",Sportingbet,11674,2014-04-11 19:40:00,0.0,False,0.6,0.4,Pre
2014,Round 6,Sat,Apr-12,3:00pm,Canberra,12,Newcastle,26,"J. Maxwell, H. Perenara",GIO Stadium,9519,2014-04-12 15:00:00,0.0,False,0.4,0.2,Pre
2014,Round 6,Sat,Apr-12,5:30pm,Parramatta,14,Sydney,12,"G. Sutton, D. Munro",Pirtek Stadium,15312,2014-04-12 17:30:00,1.0,False,0.6,0.4,Pre
2014,Round 6,Sat,Apr-12,7:30pm,Wests Tigers,16,North Queensland,4,"G. Morris, G. Reynolds",Campbelltown,6456,2014-04-12 19:30:00,1.0,False,0.6,0.4,Pre
2014,Round 6,Sun,Apr-13,3:00pm,Manly Warringah,24,Cronulla,4,"G. Badger, A. Devcich",Brookvale,9065,2014-04-13 15:00:00,1.0,False,0.6,0.2,Pre
2014,Round 6,Sun,Apr-13,2:00pm,Warriors,20,Canterbury,21,"B. Cummins, B. Suttor",Eden Park,22165,2014-04-13 14:00:00,0.0,False,0.4,0.6,Pre
2014,Round 6,Mon,Apr-14,7:00pm,Melbourne,28,St George Illawarra,24,"M. Cecchin, G. Atkins",AAMI Park,13130,2014-04-14 19:00:00,1.0,False,0.6,0.6,Pre
2014,Round 7,Fri,Apr-18,7:40pm,Manly Warringah,26,North Queensland,21,"G. Badger, A. Devcich",Central Coast,10013,2014-04-18 19:40:00,1.0,False,0.6666666666666666,0.3333333333333333,Pre
2014,Round 7,Fri,Apr-18,7:40pm,Newcastle,6,Brisbane,32,"A. Klein, A. Gee",Hunter,22254,2014-04-18 19:40:00,0.0,False,0.3333333333333333,0.5,Pre
2014,Round 7,Fri,Apr-18,4:00pm,South Sydney,14,Canterbury,15,"S. Hayne, B. Cummins",ANZ,43255,2014-04-18 16:00:00,0.0,False,0.5,0.6666666666666666,Pre
2014,Round 7,Sat,Apr-19,7:30pm,Cronulla,18,Sydney,24,"H. Perenara, A. Shortall",Remondis Stadium,12163,2014-04-19 19:30:00,0.0,False,0.16666666666666666,0.3333333333333333,Pre
2014,Round 7,Sat,Apr-19,5:30pm,St George Illawarra,20,Warriors,10,"J. Maxwell, C. James",WIN Jubilee,10559,2014-04-19 17:30:00,1.0,False,0.5,0.3333333333333333,Pre
2014,Round 7,Sun,Apr-20,3:00pm,Canberra,24,Melbourne,22,"G. Sutton, D. Munro",GIO Stadium,10941,2014-04-20 15:00:00,1.0,False,0.3333333333333333,0.6666666666666666,Pre
2014,Round 7,Mon,Apr-21,4:00pm,Parramatta,18,Wests Tigers,21,"M. Cecchin, G. Atkins",ANZ,50668,2014-04-21 16:00:00,0.0,False,0.6666666666666666,0.6666666666666666,Pre
2014,Round 7,Mon,Apr-21,7:00pm,Penrith,14,Gold Coast Titans,12,"G. Morris, G. Reynolds",Sportingbet,9555,2014-04-21 19:00:00,1.0,False,0.5,0.8333333333333334,Pre
2014,Round 8,Fri,Apr-25,8:00pm,Brisbane,26,South Sydney,28,"G. Badger, G. Atkins",Suncorp,44122,2014-04-25 20:00:00,0.0,False,0.5714285714285714,0.42857142857142855,Pre
2014,Round 8,Fri,Apr-25,6:00pm,Melbourne,10,Warriors,16,"A. Klein, A. Gee",AAMI Park,28716,2014-04-25 18:00:00,0.0,False,0.5714285714285714,0.2857142857142857,Pre
2014,Round 8,Fri,Apr-25,4:00pm,St George Illawarra,14,Sydney,34,"S. Hayne, G. Morris",Allianz,38784,2014-04-25 16:00:00,0.0,False,0.5714285714285714,0.42857142857142855,Pre
2014,Round 8,Sat,Apr-26,7:30pm,Canterbury,16,Newcastle,12,"H. Perenara, A. Shortall",ANZ,15286,2014-04-26 19:30:00,1.0,False,0.7142857142857143,0.2857142857142857,Pre
2014,Round 8,Sat,Apr-26,3:00pm,Cronulla,24,Penrith,20,"M. Cecchin, A. Devcich",Remondis Stadium,13669,2014-04-26 15:00:00,1.0,False,0.14285714285714285,0.5714285714285714,Pre
2014,Round 8,Sat,Apr-26,5:30pm,North Queensland,42,Parramatta,14,"B. Cummins, G. Reynolds",1300SMILES,13285,2014-04-26 17:30:00,1.0,False,0.2857142857142857,0.5714285714285714,Pre
2014,Round 8,Sun,Apr-27,2:00pm,Manly Warringah,54,Canberra,18,"J. Maxwell, C. James",Brookvale,8817,2014-04-27 14:00:00,1.0,False,0.7142857142857143,0.42857142857142855,Pre
2014,Round 8,Sun,Apr-27,3:00pm,Wests Tigers,6,Gold Coast Titans,22,"G. Sutton, D. Munro",Leichhardt,8929,2014-04-27 15:00:00,0.0,False,0.7142857142857143,0.7142857142857143,Pre
2014,Round 9,Fri,May-9,7:40pm,North Queensland,27,Brisbane,14,"G. Sutton, G. Reynolds",1300SMILES,21340,2014-05-09 19:40:00,1.0,False,0.375,0.5,Pre
2014,Round 9,Fri,May-9,7:40pm,Sydney,30,Wests Tigers,6,"M. Cecchin, C. James",Allianz,16024,2014-05-09 19:40:00,1.0,False,0.5,0.625,Pre
2014,Round 9,Sat,May-10,5:30pm,Gold Coast Titans,18,South Sydney,40,"B. Cummins, D. Munro",CBUS,19107,2014-05-10 17:30:00,0.0,False,0.75,0.5,Pre
2014,Round 9,Sat,May-10,7:30pm,Melbourne,22,Manly Warringah,19,"S. Hayne, A. Gee",AAMI Park,13273,2014-05-10 19:30:00,1.0,False,0.5,0.75,Pre
2014,Round 9,Sat,May-10,5:00pm,Warriors,54,Canberra,12,"G. Morris, H. Perenara",Eden Park,18165,2014-05-10 17:00:00,1.0,False,0.375,0.375,Pre
2014,Round 9,Sun,May-11,2:00pm,Newcastle,10,Penrith,32,"J. Maxwell, B. Suttor",Hunter,13682,2014-05-11 14:00:00,0.0,False,0.25,0.5,Pre
2014,Round 9,Sun,May-11,3:00pm,St George Illawarra,6,Canterbury,38,"G. Badger, G. Atkins",ANZ,21077,2014-05-11 15:00:00,0.0,False,0.5,0.75,Pre
2014,Round 9,Mon,May-12,7:00pm,Parramatta,42,Cronulla,24,"A. Devcich, A. Shortall",Pirtek Stadium,12541,2014-05-12 19:00:00,1.0,False,0.5,0.25,Pre
2014,Round 10,Fri,May-16,7:40pm,Brisbane,22,Gold Coast Titans,8,"B. Cummins, D. Munro",Suncorp,31380,2014-05-16 19:40:00,1.0,False,0.4444444444444444,0.6666666666666666,Pre
2014,Round 10,Fri,May-16,7:40pm,South Sydney,14,Melbourne,27,"G. Sutton, G. Reynolds",ANZ,18508,2014-05-16 19:40:00,0.0,False,0.5555555555555556,0.5555555555555556,Pre
2014,Round 10,Sat,May-17,5:30pm,Cronulla,20,Wests Tigers,22,"G. Morris, H. Perenara",Remondis Stadium,15869,2014-05-17 17:30:00,0.0,False,0.2222222222222222,0.5555555555555556,Pre
2014,Round 10,Sat,May-17,7:30pm,North Queensland,42,Sydney,10,"S. Hayne, A. Gee",1300SMILES,15361,2014-05-17 19:30:00,1.0,False,0.4444444444444444,0.5555555555555556,Pre
2014,Round 10,Sat,May-17,3:00pm,Parramatta,36,St George Illawarra,0,"J. Maxwell, C. James",Pirtek Stadium,18631,2014-05-17 15:00:00,1.0,False,0.5555555555555556,0.4444444444444444,Pre
2014,Round 10,Sun,May-18,2:00pm,Canberra,20,Penrith,26,"G. Badger, G. Atkins",GIO Stadium,8892,2014-05-18 14:00:00,0.0,False,0.3333333333333333,0.5555555555555556,Pre
2014,Round 10,Sun,May-18,4:00pm,Canterbury,16,Warriors,12,"A. Klein, A. Shortall",Waikato,17673,2014-05-18 16:00:00,1.0,False,0.7777777777777778,0.4444444444444444,Pre
2014,Round 10,Mon,May-19,7:00pm,Manly Warringah,15,Newcastle,14,"M. Cecchin, A. Devcich",Brookvale,8655,2014-05-19 19:00:00,1.0,False,0.6666666666666666,0.2222222222222222,Pre
2014,Round 11,Fri,May-23,7:45pm,Canterbury,12,Sydney,32,"A. Klein, A. Gee",ANZ,19088,2014-05-23 19:45:00,0.0,True,0.8,0.5,Origin
2014,Round 11,Sat,May-24,5:30pm,Gold Coast Titans,16,Warriors,24,"G. Morris, H. Perenara",CBUS,18753,2014-05-24 17:30:00,0.0,True,0.6,0.4,Origin
2014,Round 11,Sat,May-24,7:30pm,Wests Tigers,14,Brisbane,16,"G. Badger, G. Reynolds",Campbelltown,16511,2014-05-24 19:30:00,0.0,True,0.6,0.5,Origin
2014,Round 11,Sun,May-25,3:00pm,Canberra,42,North Queensland,12,"G. Sutton, J. Maxwell",GIO Stadium,8412,2014-05-25 15:00:00,1.0,True,0.3,0.5,Origin
2014,Round 11,Mon,May-26,7:00pm,Cronulla,0,South Sydney,18,"M. Cecchin, G. Atkins",Remondis Stadium,8137,2014-05-26 19:00:00,0.0,True,0.2,0.5,Origin
2014,Round 12,Fri,May-30,7:45pm,Penrith,38,Parramatta,12,"M. Cecchin, G. Morris",Sportingbet,19141,2014-05-30 19:45:00,1.0,True,0.6,0.6,Origin
2014,Round 12,Sat,May-31,7:30pm,North Queensland,22,Melbourne,0,"A. Klein, A. Gee",1300SMILES,12392,2014-05-31 19:30:00,1.0,True,0.45454545454545453,0.6,Origin
2014,Round 12,Sat,May-31,5:30pm,Sydney,26,Canberra,12,"G. Sutton, J. Maxwell",Allianz,11815,2014-05-31 17:30:00,1.0,True,0.5454545454545454,0.36363636363636365,Origin
2014,Round 12,Sun,Jun-1,3:00pm,Brisbane,36,Manly Warringah,10,"B. Cummins, D. Munro",Suncorp,32017,2014-06-01 15:00:00,1.0,True,0.5454545454545454,0.7,Origin
2014,Round 12,Sun,Jun-1,4:00pm,Warriors,38,Newcastle,18,"G. Badger, G. Reynolds",Mt Smart,19068,2014-06-01 16:00:00,1.0,True,0.45454545454545453,0.2,Origin
2014,Round 12,Mon,Jun-2,7:00pm,South Sydney,29,St George Illawarra,10,"S. Hayne, H. Perenara",ANZ,11771,2014-06-02 19:00:00,1.0,True,0.5454545454545454,0.4,Origin
2014,Round 13,Fri,Jun-6,7:40pm,Manly Warringah,32,Canterbury,10,"G. Sutton, G. Morris",Brookvale,9235,2014-06-06 19:40:00,1.0,True,0.6363636363636364,0.7272727272727273,Origin
2014,Round 13,Fri,Jun-6,7:40pm,Parramatta,18,North Queensland,16,"B. Cummins, G. Reynolds",Pirtek Stadium,10142,2014-06-06 19:40:00,1.0,True,0.5454545454545454,0.5,Origin
2014,Round 13,Sat,Jun-7,5:30pm,Gold Coast Titans,14,Penrith,36,"M. Cecchin, G. Atkins",CBUS,10507,2014-06-07 17:30:00,0.0,True,0.5454545454545454,0.6363636363636364,Origin
2014,Round 13,Sat,Jun-7,7:30pm,St George Illawarra,30,Cronulla,0,"G. Badger, C. James",WIN Stadium,12079,2014-06-07 19:30:00,1.0,True,0.36363636363636365,0.18181818181818182,Origin
2014,Round 13,Sat,Jun-7,7:30pm,South Sydney,34,Warriors,18,"J. Maxwell, D. Munro",nib Stadium,20267,2014-06-07 19:30:00,1.0,True,0.5833333333333334,0.5,Origin
2014,Round 13,Sun,Jun-8,3:00pm,Melbourne,12,Sydney,32,"S. Hayne, H. Perenara",AAMI Park,16757,2014-06-08 15:00:00,0.0,True,0.5454545454545454,0.5833333333333334,Origin
2014,Round 13,Sun,Jun-8,2:00pm,Newcastle,20,Wests Tigers,23,"A. Klein, A. Shortall",Hunter,22173,2014-06-08 14:00:00,0.0,True,0.18181818181818182,0.5454545454545454,Origin
2014,Round 13,Mon,Jun-9,7:00pm,Canberra,4,Brisbane,28,"A. Devcich, A. Gee",GIO Stadium,8094,2014-06-09 19:00:00,0.0,True,0.3333333333333333,0.5833333333333334,Origin
2014,Round 14,Fri,Jun-13,7:45pm,South Sydney,32,Wests Tigers,10,"G. Sutton, G. Morris",ANZ,20721,2014-06-13 19:45:00,1.0,True,0.6153846153846154,0.5833333333333334,Origin
2014,Round 14,Sat,Jun-14,5:30pm,Penrith,18,St George Illawarra,14,"A. Klein, A. Gee",Sportingbet,13768,2014-06-14 17:30:00,1.0,True,0.6666666666666666,0.4166666666666667,Origin
2014,Round 14,Sat,Jun-14,7:30pm,Sydney,29,Newcastle,12,"G. Badger, G. Reynolds",Allianz,9847,2014-06-14 19:30:00,1.0,True,0.6153846153846154,0.16666666666666666,Origin
2014,Round 14,Sun,Jun-15,3:00pm,Canterbury,12,Parramatta,22,"M. Cecchin, H. Perenara",ANZ,24012,2014-06-15 15:00:00,0.0,True,0.6666666666666666,0.5833333333333334,Origin
2014,Round 14,Mon,Jun-16,7:00pm,Gold Coast Titans,20,Melbourne,24,"J. Maxwell, D. Munro",CBUS,6497,2014-06-16 19:00:00,0.0,True,0.5,0.5,Origin
2014,Round 15,Fri,Jun-20,7:45pm,Canberra,14,Canterbury,22,"A. Klein, A. Shortall",GIO Stadium,10873,2014-06-20 19:45:00,0.0,True,0.3076923076923077,0.6153846153846154,Origin
2014,Round 15,Sat,Jun-21,7:30pm,Cronulla,0,Manly Warringah,26,"G. Morris, G. Reynolds",Remondis Stadium,13383,2014-06-21 19:30:00,0.0,True,0.16666666666666666,0.6666666666666666,Origin
2014,Round 15,Sat,Jun-21,7:30pm,Warriors,19,Brisbane,10,"J. Maxwell, D. Munro",Mt Smart,16025,2014-06-21 19:30:00,1.0,True,0.46153846153846156,0.6153846153846154,Origin
2014,Round 15,Sun,Jun-22,3:00pm,Gold Coast Titans,18,St George Illawarra,19,"G. Sutton, G. Badger",CBUS,12189,2014-06-22 15:00:00,0.0,True,0.46153846153846156,0.38461538461538464,Origin
2014,Round 15,Sun,Jun-22,2:00pm,Melbourne,46,Parramatta,20,"B. Cummins, G. Atkins",AAMI Park,12635,2014-06-22 14:00:00,1.0,True,0.5384615384615384,0.6153846153846154,Origin
2014,Round 15,Mon,Jun-23,7:00pm,Newcastle,36,North Queensland,28,"M. Cecchin, C. James",Hunter,11925,2014-06-23 19:00:00,1.0,True,0.15384615384615385,0.46153846153846156,Origin
2014,Round 16,Fri,Jun-27,7:40pm,Brisbane,22,Cronulla,24,"G. Badger, A. Gee",Suncorp,24285,2014-06-27 19:40:00,0.0,True,0.5714285714285714,0.15384615384615385,Origin
2014,Round 16,Fri,Jun-27,7:40pm,Manly Warringah,24,Sydney,16,"S. Hayne, G. Morris",Brookvale,17155,2014-06-27 19:40:00,1.0,True,0.6923076923076923,0.6428571428571429,Origin
2014,Round 16,Sat,Jun-28,7:30pm,North Queensland,20,South Sydney,18,"B. Cummins, G. Atkins",1300SMILES,15897,2014-06-28 19:30:00,1.0,True,0.42857142857142855,0.6428571428571429,Origin
2014,Round 16,Sat,Jun-28,5:30pm,Wests Tigers,19,Canberra,18,"M. Cecchin, G. Reynolds",Campbelltown,9243,2014-06-28 17:30:00,1.0,True,0.5384615384615384,0.2857142857142857,Origin
2014,Round 16,Sun,Jun-29,3:00pm,Parramatta,10,Newcastle,16,"J. Maxwell, H. Perenara",Pirtek Stadium,15566,2014-06-29 15:00:00,0.0,True,0.5714285714285714,0.21428571428571427,Origin
2014,Round 16,Sun,Jun-29,4:00pm,Warriors,30,Penrith,20,"G. Sutton, A. Devcich",Mt Smart,12801,2014-06-29 16:00:00,1.0,True,0.5,0.6923076923076923,Origin
2014,Round 16,Mon,Jun-30,7:00pm,St George Illawarra,24,Melbourne,12,"A. Klein, A. Shortall",WIN Stadium,10117,2014-06-30 19:00:00,1.0,True,0.42857142857142855,0.5714285714285714,Origin
2014,Round 17,Fri,Jul-4,7:45pm,Canterbury,23,Manly Warringah,16,"J. Maxwell, D. Munro",ANZ,14921,2014-07-04 19:45:00,1.0,True,0.6428571428571429,0.7142857142857143,Origin
2014,Round 17,Sat,Jul-5,5:30pm,St George Illawarra,27,North Queensland,24,"G. Badger, A. Devcich",WIN Jubilee,12082,2014-07-05 17:30:00,1.0,True,0.4666666666666667,0.4666666666666667,Origin
2014,Round 17,Sat,Jul-5,7:30pm,Sydney,28,Cronulla,30,"G. Morris, H. Perenara",Allianz,10732,2014-07-05 19:30:00,0.0,True,0.6,0.21428571428571427,Origin
2014,Round 17,Sun,Jul-6,3:00pm,Wests Tigers,10,Penrith,26,"S. Hayne, A. Shortall",Leichhardt,16698,2014-07-06 15:00:00,0.0,True,0.5714285714285714,0.6428571428571429,Origin
2014,Round 17,Mon,Jul-7,7:00pm,South Sydney,10,Gold Coast Titans,14,"A. Klein, G. Reynolds",ANZ,10925,2014-07-07 19:00:00,0.0,True,0.6,0.42857142857142855,Origin
2014,Round 18,Fri,Jul-11,7:45pm,Manly Warringah,40,Wests Tigers,8,"S. Hayne, A. Shortall",Brookvale,13432,2014-07-11 19:45:00,1.0,True,0.6666666666666666,0.5333333333333333,Origin
2014,Round 18,Sat,Jul-12,7:30pm,Melbourne,4,Canterbury,6,"G. Sutton, G. Atkins",AAMI Park,13149,2014-07-12 19:30:00,0.0,True,0.5333333333333333,0.6666666666666666,Origin
2014,Round 18,Sat,Jul-12,7:30pm,Warriors,48,Parramatta,0,"G. Badger, H. Perenara",Mt Smart,14087,2014-07-12 19:30:00,1.0,True,0.5333333333333333,0.5333333333333333,Origin
2014,Round 18,Sun,Jul-13,3:00pm,Cronulla,18,Newcastle,31,"A. Klein, A. Gee",Remondis Stadium,17242,2014-07-13 15:00:00,0.0,True,0.26666666666666666,0.26666666666666666,Origin
2014,Round 18,Sun,Jul-13,2:00pm,Gold Coast Titans,20,Canberra,36,"J. Maxwell, D. Munro",CBUS,10574,2014-07-13 14:00:00,0.0,True,0.4666666666666667,0.26666666666666666,Origin
2014,Round 18,Mon,Jul-14,7:00pm,Penrith,35,Brisbane,34,"G. Morris, A. Devcich",Sportingbet,12439,2014-07-14 19:00:00,1.0,True,0.6666666666666666,0.5333333333333333,Origin
2014,Round 19,Fri,Jul-18,7:40pm,Cronulla,18,North Queensland,36,"G. Morris, A. Shortall",Remondis Stadium,9366,2014-07-18 19:40:00,0.0,False,0.25,0.4375,Post
2014,Round 19,Fri,Jul-18,7:40pm,Parramatta,12,South Sydney,32,"J. Maxwell, G. Reynolds",Pirtek Stadium,16125,2014-07-18 19:40:00,0.0,False,0.5,0.5625,Post
2014,Round 19,Sat,Jul-19,7:30pm,Brisbane,28,Warriors,22,"A. Devcich, G. Atkins",Suncorp,37082,2014-07-19 19:30:00,1.0,False,0.5,0.5625,Post
2014,Round 19,Sat,Jul-19,5:30pm,Melbourne,28,Canberra,14,"S. Hayne, C. Butler",AAMI Park,11479,2014-07-19 17:30:00,1.0,False,0.5,0.3125,Post
2014,Round 19,Sat,Jul-19,3:00pm,Sydney,32,Penrith,12,"A. Klein, A. Gee",Allianz,13993,2014-07-19 15:00:00,1.0,False,0.5625,0.6875,Post
2014,Round 19,Sun,Jul-20,2:00pm,Newcastle,8,Gold Coast Titans,22,"M. Cecchin, D. Munro",Hunter,26401,2014-07-20 14:00:00,0.0,False,0.3125,0.4375,Post
2014,Round 19,Sun,Jul-20,3:00pm,Wests Tigers,46,Canterbury,18,"B. Cummins, C. James",ANZ,22225,2014-07-20 15:00:00,1.0,False,0.5,0.6875,Post
2014,Round 19,Mon,Jul-21,7:00pm,St George Illawarra,12,Manly Warringah,21,"G. Badger, H. Perenara",WIN Jubilee,10530,2014-07-21 19:00:00,0.0,False,0.5,0.6875,Post
2014,Round 20,Fri,Jul-25,7:40pm,Brisbane,8,Melbourne,30,"J. Maxwell, G. Reynolds",Suncorp,36319,2014-07-25 19:40:00,0.0,False,0.5294117647058824,0.5294117647058824,Post
2014,Round 20,Fri,Jul-25,7:40pm,Newcastle,16,Sydney,12,"G. Badger, G. Atkins",Hunter,15468,2014-07-25 19:40:00,1.0,False,0.29411764705882354,0.5882352941176471,Post
2014,Round 20,Sat,Jul-26,7:30pm,Canterbury,12,North Queensland,20,"G. Sutton, A. Shortall",ANZ,9873,2014-07-26 19:30:00,0.0,False,0.6470588235294118,0.47058823529411764,Post
2014,Round 20,Sat,Jul-26,5:30pm,Gold Coast Titans,18,Parramatta,24,"S. Hayne, A. Gee",CBUS,14175,2014-07-26 17:30:00,0.0,False,0.47058823529411764,0.47058823529411764,Post
2014,Round 20,Sat,Jul-26,3:00pm,Penrith,16,Cronulla,18,"A. Devcich, H. Perenara",Carrington,8824,2014-07-26 15:00:00,0.0,False,0.6470588235294118,0.23529411764705882,Post
2014,Round 20,Sun,Jul-27,4:00pm,Warriors,12,Manly Warringah,22,"B. Cummins, C. James",Mt Smart,19199,2014-07-27 16:00:00,0.0,False,0.5294117647058824,0.7058823529411765,Post
2014,Round 20,Sun,Jul-27,3:00pm,Wests Tigers,12,St George Illawarra,28,"M. Cecchin, D. Munro",ANZ,22618,2014-07-27 15:00:00,0.0,False,0.5294117647058824,0.47058823529411764,Post
2014,Round 20,Mon,Jul-28,7:00pm,Canberra,18,South Sydney,34,"A. Klein, C. Butler",GIO Stadium,9526,2014-07-28 19:00:00,0.0,False,0.29411764705882354,0.5882352941176471,Post
2014,Round 21,Fri,Aug-1,7:45pm,Canterbury,16,Penrith,22,"M. Cecchin, D. Munro",ANZ,11832,2014-08-01 19:45:00,0.0,False,0.6111111111111112,0.6111111111111112,Post
2014,Round 21,Fri,Aug-1,7:45pm,Manly Warringah,16,Brisbane,4,"G. Sutton, A. Shortall",Brookvale,12873,2014-08-01 19:45:00,1.0,False,0.7222222222222222,0.5,Post
2014,Round 21,Sat,Aug-2,3:00pm,Cronulla,12,Parramatta,32,"A. Klein, A. Gee",Remondis Stadium,12798,2014-08-02 15:00:00,0.0,False,0.2777777777777778,0.5,Post
2014,Round 21,Sat,Aug-2,5:30pm,North Queensland,28,Gold Coast Titans,8,"J. Maxwell, G. Badger",1300SMILES,14487,2014-08-02 17:30:00,1.0,False,0.5,0.4444444444444444,Post
2014,Round 21,Sat,Aug-2,7:30pm,Sydney,30,St George Illawarra,22,"S. Hayne, G. Atkins",Allianz,13083,2014-08-02 19:30:00,1.0,False,0.5555555555555556,0.5,Post
